Survey,Season,Year,Tow_Number,Region,Stratum,Grid,Date,Common_Name,Number_Caught,Weight_kg,Subsample_Weight_kg,Subsample_Weight_kg_2,Male_Wt_kg,Female_Wt_kg,Expanded_Catch,Expanded_Weight_kg
FL00,Fall,2000,13,1,3,96,2000-11-04T00:00:00Z,Flounder Fourspot,1,0.05,0,,,,1,0.05
FL00,Fall,2000,13,1,3,96,2000-11-04T00:00:00Z,Flounder Winter,7,1.95,0,,,,7,1.95
FL00,Fall,2000,13,1,3,96,2000-11-04T00:00:00Z,Flounder Yellowtail,1,0.45,0,,,,1,0.45
FL00,Fall,2000,13,1,3,96,2000-11-04T00:00:00Z,Fourbeard Rockling,4,0.2,0,,,,4,0.2
FL00,Fall,2000,13,1,3,96,2000-11-04T00:00:00Z,Hake Atlantic Red,27,5,0,,,,27,5
FL00,Fall,2000,13,1,3,96,2000-11-04T00:00:00Z,Hake Silver (Whiting),1033,47.5,4.6,,,,1033,47.5
FL00,Fall,2000,13,1,3,96,2000-11-04T00:00:00Z,Hake White,30,5.6,0,,,,30,5.6
FL00,Fall,2000,13,1,3,96,2000-11-04T00:00:00Z,Herring Atlantic,37,2.4,0,,,,37,2.4
FL00,Fall,2000,13,1,3,96,2000-11-04T00:00:00Z,Lobster American,44,11,0,,6,5,44,11
FL00,Fall,2000,13,1,3,96,2000-11-04T00:00:00Z,Mackerel Atlantic,3,0.5,0,,,,3,0.5
FL00,Fall,2000,13,1,3,96,2000-11-04T00:00:00Z,Monkfish,10,3,0,,,,10,3
FL00,Fall,2000,13,1,3,96,2000-11-04T00:00:00Z,Plaice American (Dab),131,6.2,0,,,,131,6.2
FL00,Fall,2000,13,1,3,96,2000-11-04T00:00:00Z,Pollock,1,0.15,0,,,,1,0.15
FL00,Fall,2000,13,1,3,96,2000-11-04T00:00:00Z,Scup,32,5.4,0,,,,32,5.4
FL00,Fall,2000,13,1,3,96,2000-11-04T00:00:00Z,Shad American,1,0.1,0,,,,1,0.1
FL00,Fall,2000,13,1,3,96,2000-11-04T00:00:00Z,Shrimp Dichelo,48,0.6,0,,,,48,0.6
FL00,Fall,2000,13,1,3,96,2000-11-04T00:00:00Z,Shrimp Northern,380,5,0,,,,380,5
FL00,Fall,2000,13,1,3,96,2000-11-04T00:00:00Z,Skate Little,2,2,0,,,,2,2
FL00,Fall,2000,13,1,3,96,2000-11-04T00:00:00Z,Squid Long Finned,54,1.9,0,,,,54,1.9
FL00,Fall,2000,14,1,3,100,2000-11-04T00:00:00Z,Alewife,31,2.2,0,,,,34.44444444,2.444444444
FL00,Fall,2000,14,1,3,100,2000-11-04T00:00:00Z,Butterfish,1,0.1,0,,,,1.111111111,0.111111111
FL00,Fall,2000,14,1,3,100,2000-11-04T00:00:00Z,Cod Atlantic,1,3.1,0,,,,1.111111111,3.444444444
FL00,Fall,2000,14,1,3,100,2000-11-04T00:00:00Z,Dogfish Spiny,36,65,0,0,,,40,72.22222222
FL00,Fall,2000,14,1,3,100,2000-11-04T00:00:00Z,Flounder Atlantic Witch (Gray Sole),26,1.8,0,,,,28.88888889,2
FL00,Fall,2000,14,1,3,100,2000-11-04T00:00:00Z,Flounder Winter,3,1,0,,,,3.333333333,1.111111111
FL00,Fall,2000,14,1,3,100,2000-11-04T00:00:00Z,Hake Atlantic Red,67,11.5,0,,,,74.44444444,12.77777778
FL00,Fall,2000,14,1,3,100,2000-11-04T00:00:00Z,Hake Silver (Whiting),1020,49,6.2,,,,1133.333333,54.44444444
FL00,Fall,2000,14,1,3,100,2000-11-04T00:00:00Z,Hake White,18,5.5,0,,,,20,6.111111111
FL00,Fall,2000,14,1,3,100,2000-11-04T00:00:00Z,Herring Atlantic,4,0.5,0,,,,4.444444444,0.555555556
FL00,Fall,2000,14,1,3,100,2000-11-04T00:00:00Z,Lobster American,3,2,0,,1,1,3.333333333,2.222222222
FL00,Fall,2000,14,1,3,100,2000-11-04T00:00:00Z,Monkfish,4,1.2,0,,,,4.444444444,1.333333333
FL00,Fall,2000,14,1,3,100,2000-11-04T00:00:00Z,Plaice American (Dab),50,3,0,,,,55.55555556,3.333333333
FL00,Fall,2000,14,1,3,100,2000-11-04T00:00:00Z,Redfish Acadian Ocean Perch,13,0.3,0,,,,14.44444444,0.333333333
FL00,Fall,2000,14,1,3,100,2000-11-04T00:00:00Z,Scallop Sea,1,0.01,0,,,,1.111111111,0.011111111
FL00,Fall,2000,14,1,3,100,2000-11-04T00:00:00Z,Sculpin Longhorn,2,0.4,0,,,,2.222222222,0.444444444
FL00,Fall,2000,14,1,3,100,2000-11-04T00:00:00Z,Sea Raven,1,0.2,0,,,,1.111111111,0.222222222
FL00,Fall,2000,14,1,3,100,2000-11-04T00:00:00Z,Shrimp,2023,17,0,,,,2247.777778,18.88888889
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Butterfish,1,0.1,0,,,,1,0.1
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Crab Atlantic Rock,2,0.25,0,,,,2,0.25
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Dogfish Spiny,29,41,0,0,,,29,41
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),1,0.2,0,,,,1,0.2
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Flounder Atlantic Witch (Gray Sole),6,0.4,0,,,,6,0.4
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Flounder Fourspot,1,0.25,0,,,,1,0.25
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Flounder Winter,3,0.75,0,,,,3,0.75
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Fourbeard Rockling,4,0.3,0,,,,4,0.3
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Hake Atlantic Red,85,13.8,0,,,,85,13.8
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Hake Silver (Whiting),1402,80,5.25,,,,1402,80
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Hake White,35,6.6,0,,,,35,6.6
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Lobster American,9,6.25,0,,3.5,2.75,9,6.25
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Monkfish,28,18,0,,,,28,18
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Plaice American (Dab),80,4.25,0,,,,80,4.25
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Redfish Acadian Ocean Perch,2,0.1,0,,,,2,0.1
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Scallop Sea,10,0.25,0,,,,10,0.25
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Sculpin Longhorn,2,0.5,0,,,,2,0.5
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Scup,1,0.25,0,,,,1,0.25
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Shrimp,944,8,0,,,,944,8
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Squid Long Finned,8,1,0,,,,8,1
FL00,Fall,2000,15,2,3,556,2000-11-04T00:00:00Z,Wrymouth,1,0.1,0,,,,1,0.1
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Alewife,61,3,0,,,,61,3
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Butterfish,1,0.05,0,,,,1,0.05
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Crab Atlantic Rock,1,0.3,0,,,,1,0.3
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Dogfish Spiny,6,12,0,0,,,6,12
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),4,0.4,0,,,,4,0.4
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Flounder Atlantic Witch (Gray Sole),9,0.5,0,,,,9,0.5
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Flounder Winter,16,3,0,,,,16,3
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Flounder Yellowtail,2,0.6,0,,,,2,0.6
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Fourbeard Rockling,2,0.05,0,,,,2,0.05
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Haddock,2,0.4,0,,,,2,0.4
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Hake Atlantic Red,59,7,0,,,,59,7
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Hake Silver (Whiting),1176,56,5,,,,1176,56
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Hake White,32,4.25,0,,,,32,4.25
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Herring Atlantic,4,0.4,0,,,,4,0.4
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Lobster American,129,27.5,0,,12.5,15,129,27.5
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Mackerel Atlantic,2,0.3,0,,,,2,0.3
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Monkfish,26,5.4,0,,,,26,5.4
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Plaice American (Dab),75,8.5,0,,,,75,8.5
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Pollock,2,0.4,0,,,,2,0.4
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Sculpin Longhorn,31,6.4,0,,,,31,6.4
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Scup,143,22,10,,,,143,22
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Sea Raven,1,0.05,0,,,,1,0.05
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Searobin Northern,1,0.01,0,,,,1,0.01
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Shad American,5,1,0,,,,5,1
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Shrimp,,3.5,0,,,,,3.5
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Skate Winter,1,1.6,0,,,,1,1.6
FL00,Fall,2000,16,2,3,553,2000-11-04T00:00:00Z,Squid Long Finned,14,0.5,0,,,,14,0.5
FL00,Fall,2000,17,2,1,362,2000-11-06T00:00:00Z,Alewife,150,8.25,5.5,,,,150,8.25
FL00,Fall,2000,17,2,1,362,2000-11-06T00:00:00Z,Cunner,1,0.05,0,,,,1,0.05
FL00,Fall,2000,17,2,1,362,2000-11-06T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),11,0.15,0,,,,11,0.15
FL00,Fall,2000,17,2,1,362,2000-11-06T00:00:00Z,Flounder Winter,28,1.75,0,,,,28,1.75
FL00,Fall,2000,17,2,1,362,2000-11-06T00:00:00Z,Hake Silver (Whiting),216,9.75,6,,,,216,9.75
FL00,Fall,2000,17,2,1,362,2000-11-06T00:00:00Z,Hake White,13,0.65,0,,,,13,0.65
FL00,Fall,2000,17,2,1,362,2000-11-06T00:00:00Z,Lobster American,149,28.5,0,,14,14.5,149,28.5
FL00,Fall,2000,17,2,1,362,2000-11-06T00:00:00Z,Mackerel Atlantic,3,0.25,0,,,,3,0.25
FL00,Fall,2000,17,2,1,362,2000-11-06T00:00:00Z,Menhaden Atlantic,28,0.2,0,,,,28,0.2
FL00,Fall,2000,17,2,1,362,2000-11-06T00:00:00Z,Sculpin Longhorn,10,1.5,0,,,,10,1.5
FL00,Fall,2000,17,2,1,362,2000-11-06T00:00:00Z,Shad American,2,0.05,0,,,,2,0.05
FL00,Fall,2000,17,2,1,362,2000-11-06T00:00:00Z,Squid Short-Finned,1,0.2,0,,,,1,0.2
FL00,Fall,2000,18,2,1,220,2000-11-06T00:00:00Z,Alewife,2,0.1,0,,,,2,0.1
FL00,Fall,2000,18,2,1,220,2000-11-06T00:00:00Z,Crab Atlantic Rock,2,0.4,0,,,,2,0.4
FL00,Fall,2000,18,2,1,220,2000-11-06T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),1,0.03,0,,,,1,0.03
FL00,Fall,2000,18,2,1,220,2000-11-06T00:00:00Z,Flounder Winter,21,2.5,0,,,,21,2.5
FL00,Fall,2000,18,2,1,220,2000-11-06T00:00:00Z,Hake Silver (Whiting),7,0.3,0,,,,7,0.3
FL00,Fall,2000,18,2,1,220,2000-11-06T00:00:00Z,Hake White,1,0.05,0,,,,1,0.05
FL00,Fall,2000,18,2,1,220,2000-11-06T00:00:00Z,Lobster American,3,1.1,0,,0.5,0.6,3,1.1
FL00,Fall,2000,18,2,1,220,2000-11-06T00:00:00Z,Mackerel Atlantic,2,0.25,0,,,,2,0.25
FL00,Fall,2000,18,2,1,220,2000-11-06T00:00:00Z,Sculpin Longhorn,2,0.3,0,,,,2,0.3
FL00,Fall,2000,18,2,1,220,2000-11-06T00:00:00Z,Shad American,3,0.05,0,,,,3,0.05
FL00,Fall,2000,18,2,1,220,2000-11-06T00:00:00Z,Squid Long Finned,1,0.05,0,,,,1,0.05
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Alewife,122,3.8,0,,,,122,3.8
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Butterfish,51,4.2,0,,,,51,4.2
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Crab Atlantic Rock,2,0.3,0,,,,2,0.3
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Dogfish Spiny,10,20,0,0,,,10,20
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),5,0.6,0,,,,5,0.6
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Flounder Atlantic Witch (Gray Sole),6,0.2,0,,,,6,0.2
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Flounder Winter,11,3.1,0,,,,11,3.1
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Fourbeard Rockling,2,0.1,0,,,,2,0.1
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Hake Atlantic Red,45,4.2,0,,,,45,4.2
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Hake Silver (Whiting),1733,72,5.4,,,,1733,72
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Hake White,40,6.1,0,,,,40,6.1
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Herring Atlantic,6,0.5,0,,,,6,0.5
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Lobster American,35,15,0,,8,7,35,15
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Mackerel Atlantic,2,0.6,0,,,,2,0.6
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Monkfish,20,18,0,,,,20,18
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Plaice American (Dab),92,4.9,0,,,,92,4.9
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Sand Dollar Uncl,2,0.05,0,,,,2,0.05
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Scallop Sea,7,0.1,0,,,,7,0.1
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Sculpin Longhorn,3,1.2,0,,,,3,1.2
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Scup,6,0.8,0,,,,6,0.8
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Shrimp,350,2.3,0,,,,350,2.3
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Silverside Atlantic,1,0.02,0,,,,1,0.02
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Skate Little,2,0.8,0,,,,2,0.8
FL00,Fall,2000,19,2,3,463,2000-11-07T00:00:00Z,Squid Long Finned,23,1.7,0,,,,23,1.7
FL00,Fall,2000,20,2,1,375,2000-11-07T00:00:00Z,Cod Atlantic,1,0.05,0,,,,1,0.05
FL00,Fall,2000,20,2,1,375,2000-11-07T00:00:00Z,Flounder Winter,28,3,0,,,,28,3
FL00,Fall,2000,20,2,1,375,2000-11-07T00:00:00Z,Flounder Yellowtail,3,1,0,,,,3,1
FL00,Fall,2000,20,2,1,375,2000-11-07T00:00:00Z,Hake Silver (Whiting),23,1,0,,,,23,1
FL00,Fall,2000,20,2,1,375,2000-11-07T00:00:00Z,Lobster American,106,42,0,,19,23,106,42
FL00,Fall,2000,20,2,1,375,2000-11-07T00:00:00Z,Plaice American (Dab),3,0.2,0,,,,3,0.2
FL00,Fall,2000,20,2,1,375,2000-11-07T00:00:00Z,Sand Lance American,4,0.1,0,,,,4,0.1
FL00,Fall,2000,20,2,1,375,2000-11-07T00:00:00Z,Scallop Sea,76,0.9,0,,,,76,0.9
FL00,Fall,2000,20,2,1,375,2000-11-07T00:00:00Z,Sculpin Longhorn,10,1.5,0,,,,10,1.5
FL00,Fall,2000,20,2,1,375,2000-11-07T00:00:00Z,Squid Long Finned,31,2.3,0,,,,31,2.3
FL00,Fall,2000,21,2,1,264,2000-11-07T00:00:00Z,Alewife,274,2.5,0,,,,274,2.5
FL00,Fall,2000,21,2,1,264,2000-11-07T00:00:00Z,Crab Atlantic Rock,4,0.8,0,,,,4,0.8
FL00,Fall,2000,21,2,1,264,2000-11-07T00:00:00Z,Flounder Winter,37,3,0,,,,37,3
FL00,Fall,2000,21,2,1,264,2000-11-07T00:00:00Z,Flounder Yellowtail,1,0.3,0,,,,1,0.3
FL00,Fall,2000,21,2,1,264,2000-11-07T00:00:00Z,Haddock,2,0.15,0,,,,2,0.15
FL00,Fall,2000,21,2,1,264,2000-11-07T00:00:00Z,Herring Atlantic,2,0.1,0,,,,2,0.1
FL00,Fall,2000,21,2,1,264,2000-11-07T00:00:00Z,Lobster American,17,5.5,0,,2.75,2.75,17,5.5
FL00,Fall,2000,21,2,1,264,2000-11-07T00:00:00Z,Sculpin Longhorn,9,2.9,0,,,,9,2.9
FL00,Fall,2000,21,2,1,264,2000-11-07T00:00:00Z,Sea Raven,2,1,0,,,,2,1
FL00,Fall,2000,21,2,1,264,2000-11-07T00:00:00Z,Shad American,12,0.3,0,,,,12,0.3
FL00,Fall,2000,21,2,1,264,2000-11-07T00:00:00Z,Smelt Rainbow,1,0.1,0,,,,1,0.1
FL00,Fall,2000,21,2,1,264,2000-11-07T00:00:00Z,Squid Long Finned,6,0.3,0,,,,6,0.3
FL00,Fall,2000,21,2,1,264,2000-11-07T00:00:00Z,Sturgeon Atlantic,4,16.5,0,,,,4,16.5
FL00,Fall,2000,22,2,1,108,2000-11-08T00:00:00Z,Alewife,137,0.9,0,,,,137,0.9
FL00,Fall,2000,22,2,1,108,2000-11-08T00:00:00Z,Crab Atlantic Rock,1,0.01,0,,,,1,0.01
FL00,Fall,2000,22,2,1,108,2000-11-08T00:00:00Z,Cunner,1,0.02,0,,,,1,0.02
FL00,Fall,2000,22,2,1,108,2000-11-08T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),1,0.02,0,,,,1,0.02
FL00,Fall,2000,22,2,1,108,2000-11-08T00:00:00Z,Flounder Winter,7,0.9,0,,,,7,0.9
FL00,Fall,2000,22,2,1,108,2000-11-08T00:00:00Z,Hake Atlantic Red,4,0.1,0,,,,4,0.1
FL00,Fall,2000,22,2,1,108,2000-11-08T00:00:00Z,Hake Silver (Whiting),78,1.7,0,,,,78,1.7
FL00,Fall,2000,22,2,1,108,2000-11-08T00:00:00Z,Hake White,4,0.1,0,,,,4,0.1
FL00,Fall,2000,22,2,1,108,2000-11-08T00:00:00Z,Herring Atlantic,319,4.9,1.8,,,,319,4.9
FL00,Fall,2000,22,2,1,108,2000-11-08T00:00:00Z,Lobster American,113,15,0,,9,6,113,15
FL00,Fall,2000,22,2,1,108,2000-11-08T00:00:00Z,Lumpfish,1,0.02,0,,,,1,0.02
FL00,Fall,2000,22,2,1,108,2000-11-08T00:00:00Z,Menhaden Atlantic,1,0.02,0,,,,1,0.02
FL00,Fall,2000,22,2,1,108,2000-11-08T00:00:00Z,Monkfish,1,0.2,0,,,,1,0.2
FL00,Fall,2000,22,2,1,108,2000-11-08T00:00:00Z,Sculpin Longhorn,1,0.1,0,,,,1,0.1
FL00,Fall,2000,22,2,1,108,2000-11-08T00:00:00Z,Shad American,6,0.15,0,,,,6,0.15
FL00,Fall,2000,22,2,1,108,2000-11-08T00:00:00Z,Shrimp Montagui,302,1.3,0,,,,302,1.3
FL00,Fall,2000,22,2,1,108,2000-11-08T00:00:00Z,Silverside Atlantic,51,0.3,0,,,,51,0.3
FL00,Fall,2000,22,2,1,108,2000-11-08T00:00:00Z,Smelt Rainbow,370,8.8,5.5,,,,370,8.8
FL00,Fall,2000,23,2,2,194,2000-11-08T00:00:00Z,Alewife,4987,88,2.4,,,,4987,88
FL00,Fall,2000,23,2,2,194,2000-11-08T00:00:00Z,Crab Atlantic Rock,2,0.4,0,,,,2,0.4
FL00,Fall,2000,23,2,2,194,2000-11-08T00:00:00Z,Dogfish Spiny,3,6.5,0,0,,,3,6.5
FL00,Fall,2000,23,2,2,194,2000-11-08T00:00:00Z,Flounder Winter,10,1.2,0,,,,10,1.2
FL00,Fall,2000,23,2,2,194,2000-11-08T00:00:00Z,Hake Atlantic Red,1,0.1,0,,,,1,0.1
FL00,Fall,2000,23,2,2,194,2000-11-08T00:00:00Z,Hake Silver (Whiting),2527,101.5,4.7,,,,2527,101.5
FL00,Fall,2000,23,2,2,194,2000-11-08T00:00:00Z,Hake White,7,0.25,0,,,,7,0.25
FL00,Fall,2000,23,2,2,194,2000-11-08T00:00:00Z,Lobster American,449,106,0,,47,59,449,106
FL00,Fall,2000,23,2,2,194,2000-11-08T00:00:00Z,Monkfish,3,2,0,,,,3,2
FL00,Fall,2000,23,2,2,194,2000-11-08T00:00:00Z,Plaice American (Dab),6,0.6,0,,,,6,0.6
FL00,Fall,2000,23,2,2,194,2000-11-08T00:00:00Z,Sculpin Longhorn,24,4.1,0,,,,24,4.1
FL00,Fall,2000,23,2,2,194,2000-11-08T00:00:00Z,Scup,70,2,0,,,,70,2
FL00,Fall,2000,23,2,2,194,2000-11-08T00:00:00Z,Shad American,7,0.3,0,,,,7,0.3
FL00,Fall,2000,23,2,2,194,2000-11-08T00:00:00Z,Skate Little,1,0.5,0,,,,1,0.5
FL00,Fall,2000,23,2,2,194,2000-11-08T00:00:00Z,Smelt Rainbow,8,0.1,0,,,,8,0.1
FL00,Fall,2000,23,2,2,194,2000-11-08T00:00:00Z,Stars Sea Brittle Baskets,1,0.3,0,,,,1,0.3
FL00,Fall,2000,24,2,3,533,2000-11-08T00:00:00Z,Butterfish,1,0.1,0,,,,1,0.1
FL00,Fall,2000,24,2,3,533,2000-11-08T00:00:00Z,Crab Atlantic Rock,1,0.5,0,,,,1,0.5
FL00,Fall,2000,24,2,3,533,2000-11-08T00:00:00Z,Dogfish Spiny,10,19.5,0,0,,,10,19.5
FL00,Fall,2000,24,2,3,533,2000-11-08T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),1,0.3,0,,,,1,0.3
FL00,Fall,2000,24,2,3,533,2000-11-08T00:00:00Z,Flounder Atlantic Witch (Gray Sole),18,1.1,0,,,,18,1.1
FL00,Fall,2000,24,2,3,533,2000-11-08T00:00:00Z,Hake Atlantic Red,94,11.4,0,,,,94,11.4
FL00,Fall,2000,24,2,3,533,2000-11-08T00:00:00Z,Hake Silver (Whiting),1910,103,5.5,,,,1910,103
FL00,Fall,2000,24,2,3,533,2000-11-08T00:00:00Z,Hake White,31,6.5,0,,,,31,6.5
FL00,Fall,2000,24,2,3,533,2000-11-08T00:00:00Z,Lobster American,1,0.75,0,,0,0.75,1,0.75
FL00,Fall,2000,24,2,3,533,2000-11-08T00:00:00Z,Monkfish,16,10.6,0,,,,16,10.6
FL00,Fall,2000,24,2,3,533,2000-11-08T00:00:00Z,Plaice American (Dab),78,6,0,,,,78,6
FL00,Fall,2000,24,2,3,533,2000-11-08T00:00:00Z,Redfish Acadian Ocean Perch,1,0.1,0,,,,1,0.1
FL00,Fall,2000,24,2,3,533,2000-11-08T00:00:00Z,Scallop Sea,54,0.6,0,,,,54,0.6
FL00,Fall,2000,24,2,3,533,2000-11-08T00:00:00Z,Sculpin Longhorn,1,0.3,0,,,,1,0.3
FL00,Fall,2000,24,2,3,533,2000-11-08T00:00:00Z,Shrimp Dichelo,100,1,0,,,,100,1
FL00,Fall,2000,24,2,3,533,2000-11-08T00:00:00Z,Shrimp Montagui,9,0.1,0,,,,9,0.1
FL00,Fall,2000,24,2,3,533,2000-11-08T00:00:00Z,Shrimp Northern,817,7.9,0,,,,817,7.9
FL00,Fall,2000,24,2,3,533,2000-11-08T00:00:00Z,Squid Long Finned,8,0.5,0,,,,8,0.5
FL00,Fall,2000,24,2,3,533,2000-11-08T00:00:00Z,Stars Sea Brittle Baskets,0,1.7,0,,,,0,1.7
FL00,Fall,2000,24,2,3,533,2000-11-08T00:00:00Z,Wrymouth,1,0.1,0,,,,1,0.1
FL00,Fall,2000,25,2,3,446,2000-11-08T00:00:00Z,Alewife,44,2.4,0,,,,48.88888889,2.666666667
FL00,Fall,2000,25,2,3,446,2000-11-08T00:00:00Z,Butterfish,15,0.4,0,,,,16.66666667,0.444444444
FL00,Fall,2000,25,2,3,446,2000-11-08T00:00:00Z,Crab Atlantic Rock,2,0.4,0,,,,2.222222222,0.444444444
FL00,Fall,2000,25,2,3,446,2000-11-08T00:00:00Z,Dogfish Spiny,1,1.5,0,0,,,1.111111111,1.666666667
FL00,Fall,2000,25,2,3,446,2000-11-08T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),1,0.05,0,,,,1.111111111,0.055555556
FL00,Fall,2000,25,2,3,446,2000-11-08T00:00:00Z,Flounder Atlantic Witch (Gray Sole),7,0.3,0,,,,7.777777778,0.333333333
FL00,Fall,2000,25,2,3,446,2000-11-08T00:00:00Z,Flounder Winter,4,1.5,0,,,,4.444444444,1.666666667
FL00,Fall,2000,25,2,3,446,2000-11-08T00:00:00Z,Fourbeard Rockling,1,0.05,0,,,,1.111111111,0.055555556
FL00,Fall,2000,25,2,3,446,2000-11-08T00:00:00Z,Hake Atlantic Red,32,2.7,0,,,,35.55555556,3
FL00,Fall,2000,25,2,3,446,2000-11-08T00:00:00Z,Hake Silver (Whiting),1228,67,5.4,,,,1364.444444,74.44444444
FL00,Fall,2000,25,2,3,446,2000-11-08T00:00:00Z,Hake White,26,2.6,0,,,,28.88888889,2.888888889
FL00,Fall,2000,25,2,3,446,2000-11-08T00:00:00Z,Herring Atlantic,7,0.6,0,,,,7.777777778,0.666666667
FL00,Fall,2000,25,2,3,446,2000-11-08T00:00:00Z,Lobster American,8,7.5,0,,0.5,7,8.888888889,8.333333333
FL00,Fall,2000,25,2,3,446,2000-11-08T00:00:00Z,Monkfish,10,8,0,,,,11.11111111,8.888888889
FL00,Fall,2000,25,2,3,446,2000-11-08T00:00:00Z,Octopus Uncl,1,0.05,0,,,,1.111111111,0.055555556
FL00,Fall,2000,25,2,3,446,2000-11-08T00:00:00Z,Plaice American (Dab),64,4.8,0,,,,71.11111111,5.333333333
FL00,Fall,2000,25,2,3,446,2000-11-08T00:00:00Z,Redfish Acadian Ocean Perch,3,0.05,0,,,,3.333333333,0.055555556
FL00,Fall,2000,25,2,3,446,2000-11-08T00:00:00Z,Scallop Sea,34,0.7,0,,,,37.77777778,0.777777778
